id,user_id,rdv,asofright,ovr55,clusteros,phased,stalled,name,status,descr,prj_url,address,state,zip_code,height,stories,year_compl,prjarea,singfamhu,smmultifam,lgmultifam,hu,gqpop,rptdemp,commsf,hotelrms,onsitepark,total_cost,ret_sqft,ofcmd_sqft,indmf_sqft,whs_sqft,rnd_sqft,ei_sqft,other_sqft,hotel_sqft,latitude,longitude,mixed_use,created_at,updated_at,municipal,devlper,yrcomp_est,units_1bd,units_2bd,units_3bd,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,headqtrs,park_type,publicsqft,unknownhu,aff_unknown,unk_sqft,loc_id,parcel_fy,rpa_name,county,nhood,n_transit,mepa_id,traffic_count_data,mepa_id_present,traffic_count_data_present
199,1,false,false,false,false,false,false,329 Northern Ave,planning,,,329 Northern Ave,MA,"=""02210""",,,2027,,,,,0,,,500000,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3461102478181,-71.0373074340522,false,2014-12-09 15:48:49 UTC,2018-04-24 19:14:12 UTC,Boston,,true,,,,,,,,,false,,,,,,M_238125_899611,2017,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Silver Line Way""]",,,,
205,1,true,false,false,false,false,false,Boston College - McMullen Museum and University Conference Space,completed," Renovation of former Cardinal's Residence (23,000 sf) and addition of 7,100 gsf to house McMullen Museum and University Conference Space.",,2148-2150 Commonwealth Avenue,MA,"=""02135""",,,2016,,,,,0,,,7100,,0,,0.0,0.0,0.0,0.0,0.0,7100.0,0.0,,42.3394066428868,-71.1651266645666,true,2014-12-09 16:41:10 UTC,2018-04-24 19:14:28 UTC,Boston,,false,,,,,,,,,false,,,,,,M_227599_898818,2017,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Rapid Transit: Boston College""]",,,,
203,1,true,false,false,false,false,false,401 West First Street,completed, Proposal calls for calls for the construction of 45 residential units and 60 parking spaces.,,401 West First Street,MA,"=""02127""",,,2015,,0,0,45,45,0,,0,,60,10250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.337713334413,-71.0443753745074,false,2014-12-09 17:58:03 UTC,2018-04-24 19:14:20 UTC,Boston,,false,,,,,,,,,false,,,,,,M_237547_898679,2017,Metropolitan Area Planning Council,Suffolk,South Boston,[],,,,
206,1,true,false,false,false,false,false,637 East First Street,completed, Proposal calls for 23 condominium units and one commercial unit in a new 4-story building.,,637 East First Street,MA,"=""02127""",,4,2015,,0,0,23,23,0,,0,,,7220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3380790065729,-71.03403333063,false,2014-12-09 21:10:16 UTC,2018-04-24 19:14:30 UTC,Boston,,false,,,,,,,,,false,,,,,,M_238401_898709,2017,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: 21 Dry Dock Ave @ Design Center Pl""]",,,,
214,1,true,false,false,false,false,false,5165 Washington Street,completed, Proposal calls for the construction of 20 residential units in a 3-story structure and 32 parking spaces.,,5165 Washington Street,MA,"=""02132""",,3,2018,,0,0,20,20,0,,0,0,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2624069354926,-71.1564014866365,false,2014-12-10 16:22:51 UTC,2019-12-19 15:26:24 UTC,Boston,Congregacion Leon de Juda,false,,,,0,0,0,0,0,false,,0,,,,M_228337_890270,2017,Metropolitan Area Planning Council,Suffolk,West Roxbury,[],,,,
210,1,true,false,false,false,false,false,BioSquare II - Research Lab (Parcel G),planning,,,640-650 Albany St,MA,"=""02118""",,,2027,,,,,0,,,428700,,1400,200000000,0.0,0.0,0.0,0.0,428700.0,0.0,0.0,,42.3340786429004,-71.0717006016787,false,2014-12-10 16:04:33 UTC,2018-04-24 19:14:42 UTC,Boston,,true,,,,,,,,,false,,,,,,M_235289_898269,2017,Metropolitan Area Planning Council,Suffolk,South End,"[""Rapid Transit: Worcester Square""]",,,,
274,256,false,false,false,false,false,false,8 Banton Street,completed,"Proposed project consists of a 3-story, 18 rental units w/ 2 affordable rental units approximately 21,960 SF & 27 parking spaces.",,"8 Banton Street, Boston, MA, United States",MA,"=""02124""",,3,2020,21960,0,0,18,18,0,,0,0,27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2882729153246,-71.0642329585904,false,2017-03-08 20:35:19 UTC,2020-01-16 16:53:19 UTC,Boston,Connelly Construction,false,4,14,,2,0,0,2,0,false,,0,,,,M_235942_893180,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Rapid Transit: Ashmont""]",,,,
4191,362,true,false,false,false,false,false,11-19 Walley Street,completed,"Proposed four-story residential building featuring 38 apartments located across from the Suffolk Downs MBTA Blue Line station. Apartments would include 12 one-bedrooms averaging 701 square feet, 8 two-bedrooms averaging 1,085 square feet, 15 three-bedrooms averaging 1,168 square feet and 3 four-bedrooms averaging 1,349 square feet. Five apartments would be designated affordable. Replaces existing 5,272 sf industrial building ",http://www.bostonplans.org/projects/development-projects/11-19-walley-street,11-19 Walley Street,MA,"=""02128""",44,4,2021,47330,0,0,38,38,0,,0,0,25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.389759,-70.998447,false,2018-05-09 18:19:33 UTC,2022-03-01 22:05:59 UTC,Boston,MG2,false,12,8,18,5,0,0,5,0,false,underground,0,,0,,,,Metropolitan Area Planning Council,Suffolk,East Boston,"[""Rapid Transit: Suffolk Downs""]",,,false,false
1962,1,false,false,false,false,false,false,Hyde-Blakemore Project,completed," A new construction of two (2) two-family structures and one (1) nine-unit multi-family residential structure, for a total of thirteen (13) residential condominium units, twenty-six (26) on-site parking spaces, and related site improvements.",,445 Hyde Park Ave,MA,"=""02131""",,,2015,,0,4,9,13,0,,0,,26,4200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.2849613263992,-71.1192049370983,false,2015-11-03 17:08:04 UTC,2018-04-24 20:53:12 UTC,Boston,,false,,,,,,,,,false,,,,,,M_231407_892791,2017,Metropolitan Area Planning Council,Suffolk,Roslindale,"[""MBTA Key Bus Route: 32""]",,,,
221,1,false,false,false,false,false,false,Brigham and Women's Hospital Stoneman Centennial Park,completed,Project includes recreational areas as well as underground parking facilities.  This project consists of a 400-car underground parking facility capped with a new park at the entrance near Brigham Circle.BWH incorporated an internal roadway connecting the parking facility to the 45 Francis Streetentrance relieving Francis Street of valet operation impacts. ,,15 Francis St,MA,"=""02115""",,,2014,,0,0,0,0,0,100,40000,0,400,,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,42.3351086475994,-71.1057206196235,true,2015-04-27 16:00:33 UTC,2019-12-13 16:19:05 UTC,Boston,,false,,,,0,0,0,0,0,false,underground,40000,,,,M_232463_898426,2017,Metropolitan Area Planning Council,Suffolk,Longwood Medical Area,"[""Rapid Transit: Fenwood Road""]",,,,
224,1,true,false,false,false,false,false,Four Corners Plaza,planning," A mixed-use, affordable housing development consisting of one four-story building w/ 28 affordable rental units & a commercial/retail space. Plus 3 affordable rental townhomes w/ 40 parking spaces total.",http://www.bostonplans.org/getattachment/8e50bc80-df57-415d-b877-1e8293de7c66,2-8 Bowdoin St,MA,"=""02121""",,4,2021,,0,3,28,31,0,,9200,,40,14500000,9200.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3062486534946,-71.0679906021599,true,2015-10-15 15:13:52 UTC,2020-01-16 14:31:06 UTC,Boston,Codman Square NDC,false,,,,31,,,31,,false,,,,,,M_235619_895174,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""MBTA Key Bus Route: 15""]",,,,
275,256,false,false,false,false,false,false,Epiphany School,completed,"New school building Epiphany proposed project consists of a new one-to-three story structure containing approximately 25,220 square feet and forty-two (42) off-street parking spaces.",,"232 Centre Street, Boston, MA, United States",MA,"=""02124""",,3,2020,25220,0,0,0,0,0,,25220,0,42,,0.0,0.0,0.0,0.0,0.0,25220.0,0.0,0.0,42.2936886562545,-71.0635606069118,false,2017-03-08 20:55:18 UTC,2020-01-16 16:55:21 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,,M_235993_893782,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Rapid Transit: Shawmut""]",,,,
228,1,true,false,false,false,false,false,West Square,completed, Proposal calls for approximately 255 residential rental units and 286 parking spaces.,,320 D St,MA,"=""02127""",,,2015,,0,0,255,255,0,,0,,268,57000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3409512860466,-71.0497532424535,false,2015-11-03 17:47:42 UTC,2018-04-24 19:15:35 UTC,Boston,,false,,,,,,,,,false,,,,,,M_237106_899034,2017,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: Broadway""]",,,,
3392,1,true,false,false,false,false,false,41-45 South Huntington Avenue,planning, Proposal calls for the construction of 17 residential units and 18 parking spaces.,,41-45 South Huntington Avenue,MA,"=""02130""",,,2027,,0,0,17,17,0,,0,,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3310423380879,-71.1119937492436,false,2011-03-19 07:00:00 UTC,2019-04-22 15:29:27 UTC,Boston,The Community Builders,true,,,,,,,,,false,,,,,,M_231978_897912,2017,Metropolitan Area Planning Council,Suffolk,Mission Hill,"[""Rapid Transit: Riverway""]",,,,
226,1,false,false,false,false,false,false,Walker Park Apartments - 80 Walnut Park,completed,Same project as 67 Walnut Park--Affordable apartments.  ,http://www.bostonplans.org/projects/development-projects/walker-park-apartments,80 Walnut Park,MA,"=""02119""",,,2019,,0,0,17,17,0,,0,0,12,7500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3146352913599,-71.0944798790179,false,2015-10-27 18:43:11 UTC,2019-12-06 14:24:34 UTC,Boston,Urban Edge,false,,,,17,2,0,15,0,false,,0,,,,M_233433_896097,2017,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""MBTA Key Bus Route: 22"", ""MBTA Key Bus Route: 32""]",,,,
230,1,true,false,false,false,false,true,The Savio,projected, Conversion of the Dom Savio High School structure into 22 condominium units.,,145 Byron St,MA,"=""02128""",,,2027,,0,0,22,22,0,,0,,14,5500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3828786581846,-71.0160605823475,false,2015-11-13 18:02:51 UTC,2018-04-24 19:15:39 UTC,Boston,,true,,,,,,,,,false,,,,,,M_239832_903700,2017,Metropolitan Area Planning Council,Suffolk,East Boston,"[""Rapid Transit: Wood Island""]",,,,
236,1,false,false,false,false,false,false,Brigham and Womens Hospital - Green Project,completed, Brigham Green consists of a 400 car underground garage capped with a green space amenity and an internal roadway connecting the garage to 45 Francis Street.,,721 Huntington Ave,MA,"=""02115""",,,2015,,,,,0,,,0,,400,60000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3351081059579,-71.1045194906439,false,2015-11-17 20:37:07 UTC,2018-04-24 19:15:55 UTC,Boston,,false,,,,,,,,,false,underground,,,,,M_232463_898426,2017,Metropolitan Area Planning Council,Suffolk,Longwood Medical Area,"[""Rapid Transit: Brigham Circle""]",,,,
233,1,true,false,false,false,false,false,Boston Public Market at 136 Blackstone Street,completed," The project includes rehabbing Market Hall with 92 stall rental modules and three anchor tenants including a demonstration kitchen, a bakery and a seafood raw bar or restaurant.",,6 Congress St,MA,"=""02203""",,,2015,,0,0,0,0,0,,29460,0,,15000000,29460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3621686551056,-71.0574906251712,false,2015-11-17 18:10:08 UTC,2019-12-19 18:20:44 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,0,,,M_236449_901401,2017,Metropolitan Area Planning Council,Suffolk,Downtown,"[""Rapid Transit: Haymarket""]",,,,
4984,566,false,false,false,false,false,false,30 Penniman Road,in_construction,"7 story residential building with 46 units and 42 parking spaces. 6 units are affordable, 2 units are artist live/work spaces. ",http://www.bostonplans.org/projects/development-projects/30-penniman-road,30 Penniman Road,MA,"=""02134""",,7,2030,,0,0,46,46,0,,0,0,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3553430901255,-71.1363841251032,false,2020-01-02 15:31:25 UTC,2022-04-07 17:58:54 UTC,Boston,Jumbo Capital Management,true,,,,6,0,0,0,6,false,,0,,0,0,M_229959_900603,,Metropolitan Area Planning Council,Suffolk,Allston,"[""Rapid Transit: Harvard Avenue""]",,,false,false
234,1,true,false,false,false,false,false,Gate of Heaven Residential Development,completed," Proposal calls for the reuse of the existing Gate of Heaven gymnasium building for the provision of 24 rental units, 38 total parking spaces will be provided.",,615 E 4th St,MA,"=""02127""",,,2015,,0,0,24,24,0,,0,,38,5000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3344847192375,-71.0403073081599,false,2015-11-17 18:46:56 UTC,2018-04-24 23:03:30 UTC,Boston,Wasserman Real Estate Capital,false,,,,,,,,,false,,,,,,M_237887_898309,2017,Metropolitan Area Planning Council,Suffolk,South Boston,[],,,,
556,362,false,false,false,false,false,false,70 Leo M. Birmingham Parkway,in_construction,"Condominium near Boston Landing Proposed by Residences at Birmingham Condominium LLC, located across from Boston Landing, and featuring amenities like a club room and rooftop terraces. 65 one bedroom and 17 two bedrooms.The Residences at Birmingham Condominium LLC (the ""Proponent""), proposed to revitalize this underutilized Project ",http://www.bostonplans.org/projects/development-projects/70-leo-m-birmingham-parkway,70 leo m. birmingham parkway,MA,"=""02135""",68,6,2030,82000,0,0,82,82,0,,0,0,78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3591346410194,-71.1467936594627,false,2017-11-02 18:25:33 UTC,2022-04-07 18:09:49 UTC,Boston,Residences at Birmingham Condominium LLC,true,65,17,,11,0,0,0,11,false,,0,,0,,M_229086_901016,2017,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Commuter Rail: Boston Landing""]",,,false,false
377,242,false,false,false,false,false,false,10-16 Everett Street,completed,"19 Condos located hear MBTA Blue Line***According to Bldup and the development page, as of Feb. 2021 the project is still under construction.https://www.elevatedboston.com/buildings/the-everett-east-boston-luxury-condos/",,10 Everett Street,MA,"=""02128""",,2,2021,,0,19,0,19,0,0,0,0,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3686626573442,-71.0370076188683,false,2017-05-31 13:46:17 UTC,2022-04-05 19:17:35 UTC,Boston,,false,6,13,,2,0,0,2,0,false,garage,0,,0,0,M_238146_902125,2017,Metropolitan Area Planning Council,Suffolk,East Boston,"[""Rapid Transit: Maverick""]",,,false,false
3393,1,false,false,false,false,false,false,Norfolk Street Townhouses,completed, 21 units 26 parking spaces 3 Affordable,,49 Norfolk St,MA,"=""02124""",,,2010,,,,21,21,,,,,26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.2895414198425,-71.0737542428366,false,2011-03-19 07:00:00 UTC,2018-04-24 22:15:11 UTC,Boston,,false,,,,3,,,,,false,,,,,,M_235153_893317,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Rapid Transit: Shawmut""]",,,,
381,242,true,false,false,false,false,false,65 Bay Street,projected,"Savin Hill site, purchased for potential redevelopment 4.7 acre property with 78,000 sqft industrial printing building. ",,65 bay street,MA,"=""02125""",,,2030,,,,,0,,,78000,,0,,,,78000.0,,,,,,42.31040065797,-71.0543916205465,false,2017-05-31 14:43:42 UTC,2018-04-24 19:24:40 UTC,Boston,,true,,,,,,,,,false,,,,,,M_236691_895616,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Rapid Transit: Savin Hill""]",,,,
398,242,true,false,false,false,false,false,Pipefitters Association Local 537 New Training and Office Facility,completed,"New headquarters and training facility to replace existing headquarters. Four-story, 70,000-square-foot building would feature a pipefitting training facility, office space, educational classrooms, and assembly space with capacity for up to 500 people. ",http://www.bostonplans.org/projects/development-projects/local-537-training-and-office-facility,40 enterprise street,MA,"=""02125""",,4,2018,,0,0,0,0,0,,70000,0,117,,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,42.323648642501,-71.0625806345756,false,2017-07-05 14:06:45 UTC,2020-01-16 15:18:11 UTC,Boston,Pipefitters Association,false,,,,0,0,0,0,0,true,,0,,,,M_236050_897117,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Commuter Rail: Newmarket""]",,,,
400,242,false,false,false,false,false,false,The Faretra,completed,4-story with 9 luxury condos 4-story building with 9 luxury condos next to Blue Line,,186 havre street,MA,"=""02128""",,4,2017,,0,0,9,9,0,,0,,0,,,,,,,,,,42.3743069556776,-71.0367922863419,false,2017-07-05 15:21:42 UTC,2018-04-24 19:25:37 UTC,Boston,,false,,,,,,,,,false,,,,,,M_238148_902753,2017,Metropolitan Area Planning Council,Suffolk,East Boston,"[""Rapid Transit: Airport""]",,,,
401,242,true,false,false,false,false,false,The Conrad,completed,27 luxury apartments in restored historic department store ,,6 hamilton place,MA,"=""02108""",,,2017,,0,0,27,27,0,,0,,0,,,,,,,,,,42.3562086390422,-71.0612206361854,false,2017-07-05 15:27:59 UTC,2018-04-24 19:25:39 UTC,Boston,,false,,,,,,,,,false,,,,,,M_236145_900716,2017,Metropolitan Area Planning Council,Suffolk,Downtown,"[""Rapid Transit: Park Street""]",,,,
562,362,true,false,false,false,false,false,Conservation Lab Charter School,completed,"permanent location for grades 3-8 in music-rich charter school developed by tuition free charter school on 1.27 acres in Uphams Corner, Dorchester, 3 story new building for ~275 students.***The Charter school secured funding and broke ground in 2019 and finished construction the following year. https://www.bldup.com/projects/conservatory-lab-charter-school",,395 Columbia Road,MA,"=""02125""",42,3,2020,43500,0,0,0,0,0,,43500,0,43,25000000,0.0,0.0,0.0,0.0,0.0,43500.0,0.0,0.0,42.311258344655,-71.06932691289,false,2017-11-07 19:36:02 UTC,2021-03-03 14:13:14 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,0,,M_235505_895728,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""MBTA Key Bus Route: 15""]",,,,
404,242,false,false,false,false,false,false,The Ceinture,completed,six-story residential developmenthttps://theceinture.com/,,20 West 5th st,MA,"=""02127""",,6,2021,,0,0,54,54,0,,0,0,41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3402186442501,-71.0563005968591,false,2017-07-05 20:43:27 UTC,2022-01-12 13:46:43 UTC,Boston,,false,,,,54,0,0,0,0,false,,0,,54,,M_236570_898955,2017,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: Broadway""]",,,false,false
403,242,false,false,false,false,false,false,The Benjamin & VIA,completed,"Mixed-use development with shared parking and retail space, The Benjamin is 22 stories with 354 units with studios and 3 bedrooms ranging from $2,896-$9,731. VIA is 20 stories with 478 units with studios and 3 bedrooms ranging from $2,484-$9,837. There are 96 affordable units (11.538% of total units).",http://www.bldup.com/projects/one-seaport-square,5 Fan Pier Boulevard,MA,"=""02210""",220,22,2017,1500000,0,0,832,832,0,,250000,0,215,650000000,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3531173168393,-71.0472204407738,true,2017-07-05 20:31:54 UTC,2018-04-24 19:25:43 UTC,Boston,,false,,,,96,,,,,false,,,,,,M_237271_900410,2017,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Courthouse""]",,,,
1964,1,false,false,false,false,false,false,Boston Childrens Museum Expansion & Renovation,completed," Project calls for a 22,300 square foot expansion and renovation of the existing Boston Children's Museum.",,Harborwalk,MA,"=""02210""",,,2015,,,,,0,,,22300,,,,0.0,0.0,0.0,0.0,0.0,22300.0,0.0,,42.3519569637737,-71.0497560783477,false,2015-11-03 19:56:22 UTC,2018-04-24 20:53:16 UTC,Boston,,false,,,,,,,,,false,,,,,,M_237095_900260,2017,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Courthouse""]",,,,
411,242,true,false,false,false,false,false,Constitution Wharf Renovation/ Addition,completed,"Renovations to 8-acre waterfront Class A office property, including new entries, lobby, lounge, cafe and landscape, featuring 180,000 square feet of new creative office space overlooking Boston Harbor and the Boston Skyline. ",,1 constitution road,MA,"=""02129""",,3,2017,,0,0,0,0,0,,180000,0,0,,0.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3726573315428,-71.0560391019815,false,2017-07-05 13:49:12 UTC,2020-01-10 16:26:28 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,,M_236601_902609,2017,Metropolitan Area Planning Council,Suffolk,Charlestown,"[""Ferry: Boston-Charlestown (F4)""]",,,,
761,1,false,false,false,false,false,false,Centre Lamartine,completed,,,15 Lamartine St,MA,"=""02130""",,,2016,,,,,30,,10,7900,,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.322587841653,-71.1009875026948,true,2011-03-19 07:00:00 UTC,2018-04-24 19:44:35 UTC,Boston,,false,,,,,,,,,false,,,,,,M_232890_896977,2017,Metropolitan Area Planning Council,Suffolk,Jamaica Plain,"[""Rapid Transit: Jackson Square""]",,,,
